borough,address,zonedist1,zonedist2,bldgclass,landuse,numfloors,unitsres,unitstotal,assesstot,yearbuilt,builtfar,residfar,commfar,BBL,latitude,longitude
BK,187 WYONA STREET,M1-4,,F5,6.0,1.0,0,1,1089450.0,1930.0,0.87,0.0,2.0,3037070007,40.6745357,-73.8931924
BK,450 LIBERTY AVENUE,M1-4,,K4,4.0,2.0,1,2,151650.0,1930.0,1.05,0.0,2.0,3037070015,40.6746947,-73.8930371
BK,528 LIBERTY AVENUE,M1-4/R6A,,C3,2.0,3.0,4,4,266400.0,1925.0,1.78,3.0,2.0,3039780020,40.6750984,-73.890311
BK,203 VAN SICLEN AVENUE,M1-4/R6A,,Z9,,,0,0,84150.0,0.0,0.0,3.0,2.0,3039780015,40.6751179,-73.8906463
BK,2741 ATLANTIC AVENUE,C4-4D,,S2,4.0,3.0,2,3,52080.0,1920.0,1.1,6.02,3.4,3036730036,40.6764297,-73.8932975
BK,2734 ATLANTIC AVENUE,C4-4D,,G2,7.0,1.0,0,1,220950.0,1907.0,0.99,6.02,3.4,3036900013,40.6758039,-73.8933202
BK,453 LIBERTY AVENUE,M1-4/R6A,,V1,11.0,,0,0,89550.0,0.0,0.0,3.0,2.0,3036900025,40.6751339,-73.8930581
BK,447 LIBERTY AVENUE,M1-4/R6A,,C0,2.0,3.0,3,3,75780.0,1901.0,1.6,3.0,2.0,3036900028,40.6750628,-73.8933069
BK,469 LIBERTY AVENUE,M1-4/R6A,,B1,1.0,2.0,2,2,50820.0,1910.0,0.68,3.0,2.0,3036910029,40.6752185,-73.8924919
BK,465 LIBERTY AVENUE,M1-4/R6A,,M1,8.0,2.0,0,1,60750.0,1930.0,1.5,3.0,2.0,3036910030,40.6752021,-73.8925857
BK,463 LIBERTY AVENUE,M1-4/R6A,,S4,4.0,3.0,4,5,249300.0,1925.0,1.8,3.0,2.0,3036910032,40.6751912,-73.8926794
BX,596 GRAND CONCOURSE,C4-4,,K4,4.0,4.0,2,4,210150.0,1931.0,2.08,3.44,3.4,2024430041,40.819704,-73.9263936
BX,598 GRAND CONCOURSE,C4-4,,K4,4.0,4.0,2,4,465750.0,1929.0,1.75,3.44,3.4,2024430042,40.8197094,-73.9262671
BX,612 GRAND CONCOURSE,C4-4,,V1,11.0,,0,0,315450.0,0.0,0.0,3.44,3.4,2024430045,40.8200114,-73.9262849
BX,650 EAST 153 STREET,C8-3,R8,W2,8.0,3.0,0,1,16966800.0,1940.0,2.07,0.0,2.0,2024430053,40.8204881,-73.9250523
BX,594 GRAND CONCOURSE,C4-4,,O5,5.0,3.0,0,4,229950.0,1929.0,2.1,3.44,3.4,2024430040,40.8196574,-73.9264153
BX,604 GRAND CONCOURSE,C4-4,,I9,8.0,2.0,0,2,177300.0,1930.0,1.66,3.44,3.4,2024430044,40.8198659,-73.9262814
BX,558 GRAND CONCOURSE,C4-4,,O5,5.0,4.0,0,6,13722750.0,1937.0,3.26,3.44,3.4,2024430400,40.8189137,-73.9265643
BK,503 LIBERTY AVENUE,M1-4/R6A,,G2,7.0,1.0,0,1,256500.0,1930.0,1.0,3.0,2.0,3039610027,40.6753957,-73.8912983
BK,495 LIBERTY AVENUE,M1-4/R6A,,B2,1.0,2.0,2,2,57360.0,1901.0,0.69,3.0,2.0,3039610029,40.6753767,-73.8914318
MN,130 WEST BROADWAY,C6-2A,,K2,5.0,2.0,0,1,521100.0,1920.0,1.99,6.02,6.0,1001440032,40.716772,-74.0084701
MN,465 GREENWICH STREET,C6-2A,,D0,3.0,6.0,34,35,10975950.0,1910.0,5.26,6.02,6.0,1002250001,40.7237189,-74.0092069
MN,427 WASHINGTON STREET,C6-2A,,D0,3.0,8.0,6,7,12387150.0,1920.0,8.7,6.02,6.0,1002230021,40.7229997,-74.0101737
MN,431 WASHINGTON STREET,C6-2A,,S1,4.0,2.0,1,2,414600.0,1915.0,2.13,6.02,6.0,1002230023,40.723115,-74.0101593
MN,433 WASHINGTON STREET,C6-2A,,S4,4.0,6.0,4,5,3828150.0,1905.0,6.0,6.02,6.0,1002230024,40.7231699,-74.0101485
MN,435 WASHINGTON STREET,C6-2A,,S4,4.0,4.0,4,5,1656000.0,1930.0,2.96,6.02,6.0,1002230025,40.7232303,-74.0101377
MN,437 WASHINGTON STREET,C6-2A,,O2,5.0,3.0,1,2,507150.0,1900.0,3.2,6.02,6.0,1002230026,40.7232989,-74.0101268
MN,439 WASHINGTON STREET,C6-2A,,C7,4.0,5.0,12,13,763200.0,1915.0,5.0,6.02,6.0,1002230027,40.7233675,-74.0100727
BK,493 LIBERTY AVENUE,M1-4/R6A,,B1,1.0,2.0,2,2,73680.0,1901.0,0.87,3.0,2.0,3039610030,40.675363,-73.8915219
BK,487 LIBERTY AVENUE,M1-4/R6A,,Z9,,,0,0,58050.0,0.0,0.0,3.0,2.0,3039610033,40.6753221,-73.8917924
BK,523 LIBERTY AVENUE,M1-4/R6A,,P2,8.0,2.0,0,1,382950.0,1930.0,0.64,3.0,2.0,3039620030,40.6755294,-73.8903788
BK,517 LIBERTY AVENUE,M1-4/R6A,,B2,1.0,2.0,2,2,63540.0,1901.0,0.94,3.0,2.0,3039620032,40.6754857,-73.8906853
BK,535 LIBERTY AVENUE,M1-4/R6A,,K4,4.0,3.0,2,4,361800.0,1920.0,1.49,3.0,2.0,3039630033,40.6756223,-73.8899569
MN,452 GREENWICH STREET,C6-2A,,S5,4.0,4.0,6,7,1804500.0,1910.0,3.85,6.02,6.0,1002230028,40.7233374,-74.0097805
MN,353 GREENWICH STREET,C6-2A,,S4,4.0,5.0,4,5,2020050.0,1900.0,4.17,6.02,6.0,1001800025,40.7186465,-74.0100829
MN,187 FRANKLIN STREET,C6-2A,,S1,4.0,5.0,1,2,379080.0,1992.0,4.82,6.02,6.0,1001810014,40.7192834,-74.0098376
MN,181 FRANKLIN STREET,C6-2A,,O5,5.0,6.0,1,7,2012400.0,1915.0,5.43,6.02,6.0,1001810016,40.7191763,-74.0096212
MN,144 READE STREET,C6-2A,,A7,1.0,5.5,1,1,707460.0,1915.0,3.93,6.02,6.0,1001410007,40.7166841,-74.0099058
MN,399 GREENWICH STREET,C6-2A,,C7,4.0,5.0,8,11,1048950.0,1915.0,2.98,6.02,6.0,1002140002,40.7208451,-74.0096972
MN,401 GREENWICH STREET,C6-2A,,O5,5.0,6.0,0,3,1725300.0,2001.0,6.0,6.02,6.0,1002140003,40.7209165,-74.0096864
MN,454 GREENWICH STREET,C6-2A,,H1,5.0,8.0,0,1,23506200.0,2021.0,7.13,6.02,6.0,1002240032,40.7236804,-74.009961
MN,CANAL STREET,C6-2A,,V1,11.0,,0,0,900.0,0.0,0.0,6.02,6.0,1002250118,40.7236641,-74.008121
MN,32 VESTRY STREET,C6-2A,,Z9,,7.0,0,1,364050.0,1920.0,0.24,6.02,6.0,1002220022,40.7230218,-74.0087126
MN,156 READE STREET,C6-2A,,S1,4.0,6.0,1,2,726000.0,1920.0,5.04,6.02,6.0,1001410013,40.7168954,-74.0103676
MN,148 READE STREET,C6-2A,,A7,1.0,6.0,1,1,877560.0,1999.0,4.96,6.02,6.0,1001410009,40.7167554,-74.0100609
MN,335 GREENWICH STREET,C6-2A,,D4,3.0,13.0,28,29,6553800.0,1931.0,11.08,6.02,6.0,1001430021,40.7179247,-74.0102054
MN,GREENWICH STREET,C6-4,,Q1,9.0,,0,0,13708800.0,0.0,0.0,10.0,10.0,1001420030,40.7170901,-74.0115544
MN,310 GREENWICH STREET,C6-4,,D6,4.0,39.0,"1,328","1,349",191302650.0,1975.0,11.14,10.0,10.0,1001420025,40.7195193,-74.0108694
MN,152 READE STREET,C6-2A,,A7,1.0,6.0,1,1,898740.0,1900.0,5.0,6.02,6.0,1001410011,40.7168268,-74.0102161
QN,40-16 28 STREET,M1-2/R5B,,A1,1.0,2.0,1,1,85920.0,1920.0,0.8,1.5,2.0,4004050031,40.7523601,-73.9370324
MN,377 GREENWICH STREET,C6-2A,,H1,5.0,7.0,0,1,25000650.0,2005.0,7.5,6.02,6.0,1001870016,40.7198488,-74.0098702
MN,154 READE STREET,C6-2A,,K4,4.0,4.0,0,4,736650.0,1915.0,4.37,6.02,6.0,1001410012,40.7168624,-74.0102918
MN,528 CANAL STREET,C6-2A,,S3,4.0,4.0,3,4,1921050.0,1905.0,2.0,6.02,6.0,1005950014,40.7248909,-74.0102786
MN,466 WASHINGTON STREET,C6-2A,,D0,3.0,8.0,15,20,6008400.0,1926.0,7.34,6.02,6.0,1005950016,40.7247179,-74.0104193
MN,474 GREENWICH STREET,C6-2A,,D4,3.0,6.0,13,13,3092850.0,1900.0,5.59,6.02,6.0,1005950041,40.7244655,-74.0096219
QN,40-26 28 STREET,M1-2/R5B,,K1,5.0,1.0,0,1,395100.0,1966.0,1.0,1.5,2.0,4004050034,40.7521488,-73.9372094
QN,40-30 28 STREET,M1-2/R5B,,G7,10.0,,0,0,129600.0,0.0,0.0,1.5,2.0,4004050036,40.7520747,-73.9372961
QN,27-19 41 AVENUE,M1-2/R6A,,O2,5.0,2.0,0,1,193050.0,1931.0,1.2,3.0,2.0,4004050001,40.7516467,-73.9375167
QN,27-17 41 AVENUE,M1-2/R6A,,C0,2.0,3.0,3,3,128400.0,1920.0,1.2,3.0,2.0,4004050002,40.7516906,-73.9375997
QN,40-29 27 STREET,M1-2/R5B,,O5,5.0,2.0,0,1,601650.0,1931.0,0.79,1.5,2.0,4004050013,40.7522396,-73.9375955
QN,40-15 27 STREET,M1-2/R5B,,G7,10.0,,0,0,617850.0,0.0,0.0,1.5,2.0,4004050018,40.752577,-73.9372848
QN,40-03 27 STREET,M1-2/R5D,,F4,6.0,1.0,0,1,159300.0,1949.0,1.0,2.0,2.0,4004050021,40.7528377,-73.9372088
QN,27-08 40 AVENUE,M1-2/R5D,,O2,5.0,4.5,0,5,2813850.0,2008.0,4.63,2.0,2.0,4004050023,40.7527388,-73.9370176
BK,2738 ATLANTIC AVENUE,C4-4D,,CB,,,10,11,536850.0,2025.0,3.08,6.02,3.4,3036900015,40.6758284,-73.8931435
BK,477 LIBERTY AVENUE,M1-4/R6A,,Z9,,,0,0,107100.0,0.0,0.0,3.0,2.0,3036910024,40.6752621,-73.8921818
BK,541 LIBERTY AVENUE,M1-4/R6A,,C4,2.0,3.0,6,6,294300.0,1906.0,2.2,3.0,2.0,3039630031,40.6755892,-73.8897947
BK,111 NEW JERSEY AVENUE,C4-4L,,C0,2.0,2.0,3,3,62400.0,1901.0,1.86,4.0,4.0,3036710014,40.6771732,-73.8959318
BK,2680 FULTON STREET,C4-4L,,C0,2.0,3.0,3,3,57540.0,1901.0,1.44,4.0,4.0,3036710017,40.6772114,-73.8956865
BK,2729 ATLANTIC AVENUE,C4-4D,,K4,4.0,2.0,1,2,99450.0,1920.0,1.1,6.02,3.4,3036730040,40.6763806,-73.8936545
BK,199 NEW JERSEY AVENUE,M1-4/R6A,,C1,2.0,4.0,9,9,295650.0,2023.0,2.69,3.0,2.0,3036880004,40.6749136,-73.8953188
BK,179 NEW JERSEY AVENUE,C4-4D,,C3,2.0,2.0,4,4,123300.0,1910.0,0.52,6.02,3.4,3036880011,40.6753831,-73.8954407
BK,202 VERMONT STREET,M1-4/R6A,,C0,2.0,2.0,3,3,46800.0,1910.0,1.09,3.0,2.0,3036880032,40.6749517,-73.8949438
BK,413 LIBERTY AVENUE,M1-4,,E9,6.0,1.0,0,1,1039500.0,1955.0,1.0,0.0,2.0,3036890001,40.6750636,-73.8942118
BK,2720 ATLANTIC AVENUE,C4-4D,,S4,4.0,3.0,4,5,335700.0,1920.0,2.74,6.02,3.4,3036900008,40.6757768,-73.8937781
BK,2730 ATLANTIC AVENUE,C4-4D,,S1,4.0,2.0,1,2,36960.0,1920.0,0.69,6.02,3.4,3036900011,40.6757793,-73.8935005
BK,2732 ATLANTIC AVENUE,C4-4D,,G9,7.0,1.0,0,1,202950.0,1952.0,0.99,6.02,3.4,3036900012,40.675793,-73.8934103
QN,27-20 40 AVENUE,M1-2/R5D,,K4,4.0,2.0,0,1,246600.0,2000.0,0.51,2.0,2.0,4004050026,40.7525987,-73.9367542
QN,40-18 28 STREET,M1-2/R5B,,A9,1.0,2.0,1,1,72660.0,1920.0,0.34,1.5,2.0,4004050032,40.7523024,-73.9370866
QN,40-12 28 STREET,M1-2/R5B,,F1,6.0,2.0,0,1,652050.0,2001.0,2.0,1.5,2.0,4004050029,40.7524451,-73.9369565
QN,30-02 NORTHERN BOULEVARD,M1-6/R10,,O5,5.0,2.0,0,2,550800.0,1931.0,2.51,10.0,10.0,4002390023,40.7494967,-73.935909
QN,30-12 41 AVENUE,M1-6/R10,,O2,5.0,4.0,0,1,3990600.0,1924.0,3.85,10.0,10.0,4002390026,40.749255,-73.935736
QN,40-22 28 STREET,M1-2/R5B,,A5,1.0,2.0,1,1,68400.0,1920.0,0.45,1.5,2.0,4004050033,40.7522476,-73.9371624
QN,40-32 28 STREET,M1-2/R5B,,A9,1.0,2.0,1,1,83160.0,1901.0,0.42,1.5,2.0,4004050037,40.7520199,-73.9373467
QN,NORTHERN BOULEVARD,M1-6/R10,,D6,4.0,64.0,958,959,102919950.0,2019.0,39.66,10.0,10.0,4004030003,40.7502873,-73.9362078
QN,29-15 41 AVENUE,M1-6/R10,,Q1,9.0,,0,0,147600.0,0.0,0.0,10.0,10.0,4004030004,40.7505427,-73.93637
QN,29-11 41 AVENUE,M1-6/R10,,Q1,9.0,,0,0,1498050.0,0.0,0.0,10.0,10.0,4004030005,40.7507292,-73.9361352
QN,29-37 QUEENS PLAZA NORTH,M1-6/R10,,K1,5.0,1.0,0,1,462600.0,2018.0,0.79,10.0,10.0,4004030010,40.7499607,-73.9361973
BK,146 WYONA STREET,M1-4/R6A,,G2,7.0,1.0,0,2,431100.0,1930.0,1.0,3.0,2.0,3036890026,40.6753984,-73.8940959
BK,126 NEW JERSEY AVENUE,C4-4L,,A1,1.0,2.0,1,1,50280.0,1901.0,0.56,4.0,4.0,3036700029,40.6767948,-73.896347
BK,21 ALABAMA AVENUE,M1-1,,F4,6.0,1.0,0,1,66600.0,1993.0,0.5,0.0,1.0,3036670010,40.6763722,-73.8996283
BK,19 ALABAMA AVENUE,M1-1,,S1,4.0,2.0,1,2,62940.0,1901.0,1.0,0.0,1.0,3036670011,40.6764491,-73.8996498
BK,30 GEORGIA AVENUE,M1-1,,C0,2.0,3.0,3,3,77520.0,1901.0,1.44,0.0,1.0,3036670025,40.6764405,-73.8992713
BK,32 GEORGIA AVENUE,M1-1,,C0,2.0,3.0,3,3,76860.0,1901.0,1.44,0.0,1.0,3036670026,40.6763966,-73.8992606
BK,50 SHEFFIELD AVENUE,C4-1,,I6,8.0,4.0,0,0,2821050.0,1971.0,2.03,1.5,1.0,3036680002,40.6763766,-73.898316
BK,47 SHEFFIELD AVENUE,C4-4L,,C2,2.0,3.0,6,6,461700.0,1905.0,1.89,4.0,4.0,3036690009,40.6765106,-73.8977895
BK,2625 ATLANTIC AVENUE,C4-4D,,S2,4.0,3.0,2,3,59340.0,1920.0,1.66,6.02,3.4,3036690038,40.6759752,-73.8975632
BK,117 NEW JERSEY AVENUE,C4-4L,R5B,C0,2.0,2.0,3,3,62760.0,1901.0,1.86,4.0,4.0,3036710012,40.6770661,-73.8959031
BK,2684 FULTON STREET,C4-4L,,K4,4.0,2.0,2,3,148500.0,1910.0,1.88,4.0,4.0,3036710019,40.6772304,-73.8955423
BK,2675 ATLANTIC AVENUE,C4-4D,,V1,11.0,,0,0,83700.0,0.0,0.0,6.02,3.4,3036710041,40.67616,-73.8955872
BK,2706 FULTON STREET,C4-4L,,E7,6.0,3.0,0,1,4914000.0,2009.0,3.07,4.0,4.0,3036720020,40.6773368,-73.8948247
QN,41-12 29 STREET,M1-5/R7-3,,S2,4.0,3.0,2,3,145200.0,1940.0,2.44,5.0,5.0,4004170025,40.7508176,-73.9372107
QN,29-27 QUEENS PLAZA NORTH,M1-6/R10,,O3,5.0,10.0,0,17,5846400.0,1927.0,9.19,10.0,10.0,4004030009,40.7500102,-73.9363453
QN,29-37 41 AVENUE,M1-6/R10,,K2,5.0,2.0,0,2,1297800.0,2018.0,1.99,10.0,10.0,4004030011,40.7500871,-73.9364968
QN,28-18 41 AVENUE,M1-5/R7-3,,S2,4.0,2.0,2,3,130740.0,1930.0,1.68,5.0,5.0,4004170023,40.7509356,-73.9371095
QN,NORTHERN BOULEVARD,M1-6/R10,,E1,6.0,1.0,0,1,70200.0,2021.0,0.59,10.0,10.0,4004030007,40.7503146,-73.9358325
QN,40-34 28 STREET,M1-2/R5B,,C0,2.0,2.0,3,3,99120.0,1901.0,0.97,1.5,2.0,4004050038,40.751965,-73.9373937
QN,28-12 41 AVENUE,M1-5/R7-3,,E9,6.0,1.0,0,2,232200.0,1935.0,1.0,5.0,5.0,4004170020,40.7510263,-73.937344
QN,28-14 41 AVENUE,M1-5/R7-3,,S2,4.0,2.0,2,3,170700.0,1930.0,2.18,5.0,5.0,4004170021,40.7509713,-73.937243
QN,28-16 41 AVENUE,M1-5/R7-3,,S2,4.0,2.0,2,3,138900.0,1930.0,1.82,5.0,5.0,4004170022,40.750963,-73.9371672
QN,28-20 41 AVENUE,M1-5/R7-3,,K4,4.0,3.0,3,5,390600.0,1940.0,2.85,5.0,5.0,4004170024,40.7509026,-73.9370482
MN,240 CANAL STREET,M1-5,,O5,5.0,3.0,0,21,2772450.0,1915.0,3.0,0.0,5.0,1001970026,40.717862,-74.0003211
MN,262 CANAL STREET,M1-5,,K4,4.0,5.0,0,1,1071450.0,1915.0,4.55,0.0,5.0,1001960017,40.7185152,-74.0011508
MN,84 WALKER STREET,M1-5,,M1,8.0,4.0,2,3,755550.0,1915.0,4.0,0.0,5.0,1001960027,40.7183341,-74.0013997
MN,82 WALKER STREET,M1-5,,M2,8.0,1.0,0,1,447750.0,1915.0,0.98,0.0,5.0,1001960028,40.7183725,-74.0014754
MN,88 WHITE STREET,C6-2A,,O9,5.0,5.0,4,5,793350.0,1915.0,3.31,6.02,6.0,1001950026,40.7177028,-74.0018253
MN,84 WHITE STREET,C6-2A,,D1,3.0,13.0,33,33,5733450.0,2012.0,7.72,6.02,6.0,1001950027,40.7177577,-74.0019408
MN,264 CANAL STREET,M1-5,,O5,5.0,6.0,0,10,3223350.0,1915.0,5.37,0.0,5.0,1001960015,40.7185811,-74.0012554
MN,88 WALKER STREET,M1-5,,HR,5.0,9.0,0,2,4666500.0,2017.0,6.63,0.0,5.0,1001960024,40.7182408,-74.0012157
MN,101 LAFAYETTE STREET,M1-5,,O6,5.0,14.0,0,17,4993650.0,1928.0,15.31,0.0,5.0,1001970007,40.717711,-74.0008874
MN,336 BROADWAY,C6-4A,,D6,4.0,15.0,147,151,22680900.0,1999.0,11.57,10.0,10.0,1001700001,40.7163688,-74.0040763
MN,76 LAFAYETTE STREET,C6-4A,,H8,8.0,17.0,0,4,32069250.0,1920.0,17.16,10.0,10.0,1001720020,40.7171758,-74.0020959
MN,93 CENTRE STREET,C6-4,,Q2,9.0,1.0,0,1,8841600.0,1915.0,0.41,10.0,10.0,1001690001,40.7163277,-74.0018217
MN,89 WALKER STREET,C6-2A,,O5,5.0,4.0,0,7,887400.0,1910.0,3.28,6.02,6.0,1001950015,40.7179196,-74.0014358
MN,111 WORTH STREET,C6-4A,,D6,4.0,19.0,331,339,43315200.0,2001.0,14.83,10.0,10.0,1001700020,40.7160559,-74.0034919
MN,274 CANAL STREET,M1-5,,K4,4.0,4.0,0,4,772200.0,1915.0,2.68,0.0,5.0,1001960011,40.7188968,-74.0015332
MN,280 BROADWAY,C6-4,,O6,5.0,7.0,0,5,40722750.0,1846.0,6.96,10.0,10.0,1001530001,40.7142333,-74.0056525
MN,92 LAFAYETTE STREET,C6-2A,,M2,8.0,6.0,0,2,2371950.0,1944.0,6.01,6.02,6.0,1001950021,40.7175381,-74.0016161
MN,404 BROADWAY,M1-5,,K4,4.0,3.0,0,4,2598750.0,1915.0,2.44,0.0,5.0,1001960003,40.718743,-74.0020454
MN,92 WALKER STREET,M1-5,,O6,5.0,8.0,0,15,3537900.0,1908.0,9.02,0.0,5.0,1001960022,40.7181639,-74.0010606
MN,246 CANAL STREET,M1-5,,K1,5.0,,1,2,4678650.0,2022.0,2.01,0.0,5.0,1001970021,40.7181008,-74.0005159
MN,38 LAFAYETTE STREET,C6-4,,O9,5.0,45.0,0,45,197693550.0,1968.0,12.07,10.0,10.0,1001560001,40.7151364,-74.0038165
MN,306 BROADWAY,C6-4,,O4,5.0,41.0,0,41,100519200.0,1977.0,12.65,10.0,10.0,1001560050,40.7155645,-74.0045885
BK,70 JAMAICA AVENUE,C4-4L,,G7,10.0,1.0,0,1,138150.0,2010.0,0.03,4.0,4.0,3036590015,40.6777923,-73.8976253
BK,2629 FULTON STREET,C4-4L,,G7,10.0,,0,0,43200.0,0.0,0.0,4.0,4.0,3036590035,40.6773393,-73.8975755
BK,2619 ATLANTIC AVENUE,C4-4D,,S2,4.0,3.0,2,3,76200.0,1920.0,1.51,6.02,3.4,3036690001,40.6759534,-73.8977759
BK,2629 ATLANTIC AVENUE,C4-4D,,K4,4.0,3.0,1,3,207900.0,1920.0,1.97,6.02,3.4,3036690037,40.6759916,-73.8974946
BK,120 NEW JERSEY AVENUE,C4-4L,,E9,6.0,1.0,0,1,121050.0,2005.0,1.05,4.0,4.0,3036700027,40.6769265,-73.8963828
BK,61 SHEFFIELD AVENUE,C4-4D,C4-4L,K1,5.0,1.0,0,1,210600.0,1935.0,1.0,6.02,3.4,3036690003,40.6761482,-73.8976891
BK,555 LIBERTY AVENUE,M1-4/R6A,,F4,6.0,2.0,0,2,322200.0,1930.0,1.5,3.0,2.0,3039630026,40.6756685,-73.8894377
BK,547 LIBERTY AVENUE,M1-4/R6A,,G1,10.0,1.0,0,1,109800.0,1930.0,1.0,3.0,2.0,3039630030,40.6756275,-73.8897153
BK,581 LIBERTY AVENUE,M1-4/R6A,,S5,4.0,2.0,5,6,304650.0,1930.0,2.0,3.0,2.0,3039640029,40.6758185,-73.8884388
BK,579 LIBERTY AVENUE,M1-4/R6A,,G2,7.0,1.0,0,1,190350.0,1930.0,1.0,3.0,2.0,3039640030,40.6758048,-73.8885325
BK,569 LIBERTY AVENUE,M1-4/R6A,,A2,1.0,2.0,1,1,47760.0,1901.0,0.46,3.0,2.0,3039640033,40.6757639,-73.8887994
BK,559 LIBERTY AVENUE,M1-4/R6A,,E9,6.0,1.25,0,1,220050.0,1990.0,1.13,3.0,2.0,3039640035,40.675701,-73.8890194
BK,211 SCHENCK AVENUE,M1-4/R6A,,E1,6.0,1.0,0,1,126900.0,1930.0,1.0,3.0,2.0,3039640003,40.6759837,-73.8889973
BK,278 BARBEY STREET,M1-4/R6A,,E9,6.0,1.0,0,1,57600.0,1900.0,0.24,3.0,2.0,3039640026,40.6760382,-73.8886331
MN,253 CENTRE STREET,M1-5/R7X,,K4,4.0,3.0,0,3,1021950.0,1900.0,2.98,5.0,5.0,1004720015,40.7206397,-73.9980591
MN,133 CENTRE STREET,C6-4,,O3,5.0,8.0,0,1,3791250.0,1915.0,8.04,10.0,10.0,1001970017,40.7171923,-74.000891
MN,41 CROSBY STREET,M1-5/R7D,,D0,3.0,5.0,16,17,4647600.0,1880.0,5.13,4.66,5.0,1004820001,40.7215372,-73.9986327
MN,45 CROSBY STREET,M1-5/R7D,,D0,3.0,7.0,12,13,5729850.0,1895.0,6.62,4.66,5.0,1004820003,40.7217678,-73.9984235
MN,126 LAFAYETTE STREET,M1-5/R10,,V1,11.0,,0,0,516600.0,0.0,0.0,10.0,5.0,1002090021,40.7189462,-74.0004221
MN,504 BROADWAY,M1-5/R9X,,K3,5.0,6.0,0,1,16238250.0,1862.0,7.32,9.0,5.0,1004830007,40.7220368,-73.9989466
MN,514 BROADWAY,M1-5/R9X,,D0,3.0,6.0,40,42,12089700.0,1881.0,5.46,9.0,5.0,1004830013,40.7224375,-73.9986038
MN,478 BROADWAY,M1-5/R9X,,K4,4.0,5.0,1,2,19610100.0,1900.0,5.54,9.0,5.0,1004730010,40.7213259,-73.9997619
MN,486 BROADWAY,M1-5/R9X,,O5,5.0,6.0,4,9,7410600.0,1900.0,6.26,9.0,5.0,1004730014,40.7215235,-73.9997078
MN,147 GRAND STREET,M1-5/R10,,S9,4.0,4.0,6,8,2394000.0,1920.0,3.25,10.0,5.0,1002330015,40.7199974,-73.9994517
MN,37B CROSBY STREET,M1-5/R7X,,C6,2.0,6.0,6,6,3435300.0,1900.0,4.11,5.0,5.0,1004730130,40.7208291,-73.9990801
MN,57 CROSBY STREET,M1-5/R7D,,V1,11.0,,0,0,721800.0,0.0,0.0,4.66,5.0,1004820009,40.7220889,-73.9981565
MN,63 CROSBY STREET,M1-5/R7D,,O5,5.0,5.0,0,6,3749850.0,1900.0,5.14,4.66,5.0,1004820013,40.7222152,-73.9980158
MN,220 LAFAYETTE STREET,M1-5/R7D,,O5,5.0,3.0,0,4,1277100.0,1960.0,2.63,4.66,5.0,1004820026,40.7220313,-73.9977019
MN,216 LAFAYETTE STREET,M1-5/R7D,,K2,5.0,2.0,0,1,2155500.0,1900.0,1.95,4.66,5.0,1004820028,40.7219324,-73.997839
MN,243 CANAL STREET,M1-5/R10,,O5,5.0,6.0,0,5,1111950.0,1915.0,5.63,10.0,5.0,1002080020,40.7184302,-74.0
MN,251 CANAL STREET,M1-5/R10,,H3,5.0,5.0,0,10,1998000.0,1915.0,5.67,10.0,5.0,1002090024,40.7187156,-74.0005014
MN,32 THOMPSON STREET,M1-5/R10,,V1,11.0,,0,0,306000.0,0.0,0.0,10.0,5.0,1004760057,40.7230111,-74.0038927
MN,429 BROOME STREET,M1-5/R9X,,S4,4.0,5.0,4,5,2772900.0,1859.0,4.95,9.0,5.0,1004730018,40.7212682,-73.9993109
MN,214 LAFAYETTE STREET,M1-5/R7D,,K2,5.0,5.0,0,1,2793600.0,1909.0,4.04,4.66,5.0,1004820030,40.7218748,-73.9978859
MN,212 LAFAYETTE STREET,M1-5/R7D,,C7,4.0,5.0,16,17,1377000.0,1900.0,3.54,4.66,5.0,1004820031,40.7218172,-73.9979364
MN,54 CROSBY STREET,M1-5/R9X,,K2,5.0,2.0,0,1,1437300.0,1900.0,3.0,9.0,5.0,1004830029,40.7221658,-73.9987157
MN,68 SPRING STREET,M1-5/R7D,,D6,4.0,8.0,12,14,6646500.0,2019.0,5.37,4.66,5.0,1004820019,40.7222975,-73.9976442
MN,222 LAFAYETTE STREET,M1-5/R7D,,C7,4.0,6.0,10,12,1648800.0,1900.0,3.25,4.66,5.0,1004820025,40.7221109,-73.9976875
MN,218 LAFAYETTE STREET,M1-5/R7D,,K2,5.0,2.0,0,2,2753100.0,1959.0,2.0,4.66,5.0,1004820027,40.7219901,-73.9977885
MN,125 GRAND STREET,M1-5/R9X,,S9,4.0,4.0,6,8,2679750.0,1910.0,3.68,9.0,5.0,1002320013,40.7204091,-74.0003175
MN,284 HUDSON STREET,M1-6,,S1,4.0,2.0,1,2,242040.0,1901.0,1.24,0.0,10.0,1005790002,40.7253302,-74.0073924
MN,185 LAFAYETTE STREET,M1-5/R7X,,A4,1.0,3.0,1,1,307860.0,1886.0,2.86,5.0,5.0,1004720007,40.7206122,-73.9983333
MN,409 BROOME STREET,M1-5/R7X,,O6,5.0,8.0,0,12,3019500.0,1905.0,7.95,5.0,5.0,1004720010,40.7207879,-73.9982142
MN,456 BROADWAY,M1-5/R9X,,O5,5.0,5.0,0,3,1706850.0,1910.0,4.59,9.0,5.0,1002320011,40.7205162,-74.0005628
MN,462 BROADWAY,M1-5/R9X,,O5,5.0,6.0,0,9,25244550.0,1900.0,7.0,9.0,5.0,1004730001,40.7208071,-74.0000938
